,scaling_technique,model,best_score_f1
900,"['C1', 'C22', 'C29']",knn,0.38981751016745714
901,"['C1', 'C22', 'C29']",dt,0.48378200778639213
902,"['C1', 'C22', 'C29']",gnbayes,0.5622365833980434
903,"['C1', 'C22', 'C29']",comnbayes,0.5868273177935985
904,"['C1', 'C22', 'C29']",svc,0.5193704084930992
905,"['C1', 'C23', 'C24']",knn,0.39654573243320046
906,"['C1', 'C23', 'C24']",dt,0.4698797091122319
907,"['C1', 'C23', 'C24']",gnbayes,0.5701932914964556
908,"['C1', 'C23', 'C24']",comnbayes,0.5895202855046258
909,"['C1', 'C23', 'C24']",svc,0.5372247473966809
910,"['C1', 'C23', 'C27']",knn,0.40060496973136983
911,"['C1', 'C23', 'C27']",dt,0.4662865070483889
912,"['C1', 'C23', 'C27']",gnbayes,0.5725656701044886
913,"['C1', 'C23', 'C27']",comnbayes,0.5872377264818776
914,"['C1', 'C23', 'C27']",svc,0.554460225468931
915,"['C1', 'C23', 'C28']",knn,0.4101700914638159
916,"['C1', 'C23', 'C28']",dt,0.4803740820337459
917,"['C1', 'C23', 'C28']",gnbayes,0.566785658359588
918,"['C1', 'C23', 'C28']",comnbayes,0.585352875278
919,"['C1', 'C23', 'C28']",svc,0.5363960463753663
920,"['C1', 'C23', 'C29']",knn,0.40064793809474664
921,"['C1', 'C23', 'C29']",dt,0.47629780117175075
922,"['C1', 'C23', 'C29']",gnbayes,0.5673147041798298
923,"['C1', 'C23', 'C29']",comnbayes,0.5879624817609114
924,"['C1', 'C23', 'C29']",svc,0.54710919708218
925,"['C1', 'C24', 'C27']",knn,0.40109815409815414
926,"['C1', 'C24', 'C27']",dt,0.4597559175476448
927,"['C1', 'C24', 'C27']",gnbayes,0.559582386798309
928,"['C1', 'C24', 'C27']",comnbayes,0.5912949385909467
929,"['C1', 'C24', 'C27']",svc,0.5262114577523833
930,"['C1', 'C24', 'C28']",knn,0.3699471509260382
931,"['C1', 'C24', 'C28']",dt,0.4739699127356059
932,"['C1', 'C24', 'C28']",gnbayes,0.5593925654077456
933,"['C1', 'C24', 'C28']",comnbayes,0.5794683816133454
934,"['C1', 'C24', 'C28']",svc,0.5090079365079364
935,"['C1', 'C24', 'C29']",knn,0.41263962997372605
936,"['C1', 'C24', 'C29']",dt,0.4773639157268733
937,"['C1', 'C24', 'C29']",gnbayes,0.5693300833762284
938,"['C1', 'C24', 'C29']",comnbayes,0.5877010993435052
939,"['C1', 'C24', 'C29']",svc,0.5070566551559196
940,"['C1', 'C27', 'C28']",knn,0.3799612112242017
941,"['C1', 'C27', 'C28']",dt,0.4525091025178109
942,"['C1', 'C27', 'C28']",gnbayes,0.5480381586707275
943,"['C1', 'C27', 'C28']",comnbayes,0.5843000341345299
944,"['C1', 'C27', 'C28']",svc,0.5504282827929481
945,"['C1', 'C27', 'C29']",knn,0.3939165619669813
946,"['C1', 'C27', 'C29']",dt,0.46212389271209553
947,"['C1', 'C27', 'C29']",gnbayes,0.5537582641276039
948,"['C1', 'C27', 'C29']",comnbayes,0.5876831830931228
949,"['C1', 'C27', 'C29']",svc,0.53148341247466
950,"['C1', 'C28', 'C29']",knn,0.38800618487908045
951,"['C1', 'C28', 'C29']",dt,0.4828466336367323
952,"['C1', 'C28', 'C29']",gnbayes,0.5597232779751578
953,"['C1', 'C28', 'C29']",comnbayes,0.5795601759033804
954,"['C1', 'C28', 'C29']",svc,0.5089934791573236
955,"['C3', 'C4', 'C5']",knn,0.39715744434942857
956,"['C3', 'C4', 'C5']",dt,0.4621000367853811
957,"['C3', 'C4', 'C5']",gnbayes,0.5285590949271336
958,"['C3', 'C4', 'C5']",comnbayes,0.5650770660649866
959,"['C3', 'C4', 'C5']",svc,0.49405634276261595
960,"['C3', 'C4', 'C6']",knn,0.38391915697435597
961,"['C3', 'C4', 'C6']",dt,0.42294164496225006
962,"['C3', 'C4', 'C6']",gnbayes,0.5010907856268025
963,"['C3', 'C4', 'C6']",comnbayes,0.5715878297967163
964,"['C3', 'C4', 'C6']",svc,0.5005499527264838
965,"['C3', 'C4', 'C7']",knn,0.2888519055896407
966,"['C3', 'C4', 'C7']",dt,0.38506083084361165
967,"['C3', 'C4', 'C7']",gnbayes,0.46329549623114463
968,"['C3', 'C4', 'C7']",comnbayes,0.4961942771663309
969,"['C3', 'C4', 'C7']",svc,0.3976087667445686
970,"['C3', 'C4', 'C8']",knn,0.4017672932807102
971,"['C3', 'C4', 'C8']",dt,0.44016128795196713
972,"['C3', 'C4', 'C8']",gnbayes,0.5332647308042201
973,"['C3', 'C4', 'C8']",comnbayes,0.5677262509028023
974,"['C3', 'C4', 'C8']",svc,0.492478144645392
975,"['C3', 'C4', 'C9']",knn,0.3898731821992114
976,"['C3', 'C4', 'C9']",dt,0.43060533808422957
977,"['C3', 'C4', 'C9']",gnbayes,0.5164271375253648
978,"['C3', 'C4', 'C9']",comnbayes,0.5700334069169462
979,"['C3', 'C4', 'C9']",svc,0.48012575423829623
980,"['C3', 'C4', 'C13']",knn,0.3743110426357855
981,"['C3', 'C4', 'C13']",dt,0.4255741614005514
982,"['C3', 'C4', 'C13']",gnbayes,0.5145802641929655
983,"['C3', 'C4', 'C13']",comnbayes,0.5723075261954849
984,"['C3', 'C4', 'C13']",svc,0.4816117266798515
985,"['C3', 'C4', 'C14']",knn,0.40564864365168357
986,"['C3', 'C4', 'C14']",dt,0.45150113711734796
987,"['C3', 'C4', 'C14']",gnbayes,0.5296775538373104
988,"['C3', 'C4', 'C14']",comnbayes,0.5807406886394498
989,"['C3', 'C4', 'C14']",svc,0.5035653391791499
990,"['C3', 'C4', 'C16']",knn,0.3994735603974126
991,"['C3', 'C4', 'C16']",dt,0.4208273257480418
992,"['C3', 'C4', 'C16']",gnbayes,0.5245772939852549
993,"['C3', 'C4', 'C16']",comnbayes,0.5811951621501881
994,"['C3', 'C4', 'C16']",svc,0.49973199468945795
995,"['C3', 'C4', 'C18']",knn,0.3941102101435862
996,"['C3', 'C4', 'C18']",dt,0.4141815236639831
997,"['C3', 'C4', 'C18']",gnbayes,0.518166515364258
998,"['C3', 'C4', 'C18']",comnbayes,0.5774666305916305
999,"['C3', 'C4', 'C18']",svc,0.49496022312069743
1000,"['C3', 'C4', 'C19']",knn,0.3916130296184578
1001,"['C3', 'C4', 'C19']",dt,0.4411112765176804
1002,"['C3', 'C4', 'C19']",gnbayes,0.5157838481604037
1003,"['C3', 'C4', 'C19']",comnbayes,0.5880114358253656
1004,"['C3', 'C4', 'C19']",svc,0.49807161981591264
1005,"['C3', 'C4', 'C20']",knn,0.39742986553001985
1006,"['C3', 'C4', 'C20']",dt,0.430855745825977
1007,"['C3', 'C4', 'C20']",gnbayes,0.5216971335520127
1008,"['C3', 'C4', 'C20']",comnbayes,0.5778180286316562
1009,"['C3', 'C4', 'C20']",svc,0.4918641603166877
1010,"['C3', 'C4', 'C21']",knn,0.3772951564821939
1011,"['C3', 'C4', 'C21']",dt,0.4554876661375623
1012,"['C3', 'C4', 'C21']",gnbayes,0.5255362023327804
1013,"['C3', 'C4', 'C21']",comnbayes,0.5772287210027045
1014,"['C3', 'C4', 'C21']",svc,0.4711436411754926
1015,"['C3', 'C4', 'C22']",knn,0.38086854300282885
1016,"['C3', 'C4', 'C22']",dt,0.4190851956911345
1017,"['C3', 'C4', 'C22']",gnbayes,0.5262289972525369
1018,"['C3', 'C4', 'C22']",comnbayes,0.5816991819119097
1019,"['C3', 'C4', 'C22']",svc,0.5141190968108915
1020,"['C3', 'C4', 'C23']",knn,0.38446159662034285
1021,"['C3', 'C4', 'C23']",dt,0.41920181256787165
1022,"['C3', 'C4', 'C23']",gnbayes,0.5326355015187156
1023,"['C3', 'C4', 'C23']",comnbayes,0.5799155142103507
1024,"['C3', 'C4', 'C23']",svc,0.502383085974399
1025,"['C3', 'C4', 'C24']",knn,0.3815948346373391
1026,"['C3', 'C4', 'C24']",dt,0.43290407837776257
1027,"['C3', 'C4', 'C24']",gnbayes,0.529924772728672
1028,"['C3', 'C4', 'C24']",comnbayes,0.5799970978320867
1029,"['C3', 'C4', 'C24']",svc,0.5025057317644637
1030,"['C3', 'C4', 'C27']",knn,0.41337698621380736
1031,"['C3', 'C4', 'C27']",dt,0.4432201861480639
1032,"['C3', 'C4', 'C27']",gnbayes,0.5175534131026491
1033,"['C3', 'C4', 'C27']",comnbayes,0.5855803265855034
1034,"['C3', 'C4', 'C27']",svc,0.5067200507917478
1035,"['C3', 'C4', 'C28']",knn,0.37518247951380834
1036,"['C3', 'C4', 'C28']",dt,0.4129846638848963
1037,"['C3', 'C4', 'C28']",gnbayes,0.521361021188843
1038,"['C3', 'C4', 'C28']",comnbayes,0.5806895253477522
1039,"['C3', 'C4', 'C28']",svc,0.5106305968563024
1040,"['C3', 'C4', 'C29']",knn,0.39867412507158584
1041,"['C3', 'C4', 'C29']",dt,0.422239047970987
1042,"['C3', 'C4', 'C29']",gnbayes,0.5302156442442187
1043,"['C3', 'C4', 'C29']",comnbayes,0.5767423147280736
1044,"['C3', 'C4', 'C29']",svc,0.5004215229215229
1045,"['C3', 'C5', 'C6']",knn,0.39368114515097824
1046,"['C3', 'C5', 'C6']",dt,0.43611919148249945
1047,"['C3', 'C5', 'C6']",gnbayes,0.5051232956909626
1048,"['C3', 'C5', 'C6']",comnbayes,0.5720236738339348
1049,"['C3', 'C5', 'C6']",svc,0.4813261690561993
1050,"['C3', 'C5', 'C7']",knn,0.3230179545854603
1051,"['C3', 'C5', 'C7']",dt,0.3887581098478224
1052,"['C3', 'C5', 'C7']",gnbayes,0.4332956796974555
1053,"['C3', 'C5', 'C7']",comnbayes,0.49885157678112185
1054,"['C3', 'C5', 'C7']",svc,0.3883937822620688
1055,"['C3', 'C5', 'C8']",knn,0.3926441915870398
1056,"['C3', 'C5', 'C8']",dt,0.42042965510010316
1057,"['C3', 'C5', 'C8']",gnbayes,0.5207600994128508
1058,"['C3', 'C5', 'C8']",comnbayes,0.5840775705873538
1059,"['C3', 'C5', 'C8']",svc,0.47678699819033665
1060,"['C3', 'C5', 'C9']",knn,0.3842855214588764
1061,"['C3', 'C5', 'C9']",dt,0.46409416527461855
1062,"['C3', 'C5', 'C9']",gnbayes,0.5339307435505019
1063,"['C3', 'C5', 'C9']",comnbayes,0.5746654917591815
1064,"['C3', 'C5', 'C9']",svc,0.4695479513497709
1065,"['C3', 'C5', 'C13']",knn,0.39014196463565065
1066,"['C3', 'C5', 'C13']",dt,0.49268195881354354
1067,"['C3', 'C5', 'C13']",gnbayes,0.5353744491875366
1068,"['C3', 'C5', 'C13']",comnbayes,0.5741577625936412
1069,"['C3', 'C5', 'C13']",svc,0.47640135351890256
1070,"['C3', 'C5', 'C14']",knn,0.38704981639370306
1071,"['C3', 'C5', 'C14']",dt,0.4619899015978891
1072,"['C3', 'C5', 'C14']",gnbayes,0.5231680987476136
1073,"['C3', 'C5', 'C14']",comnbayes,0.5786360391585791
1074,"['C3', 'C5', 'C14']",svc,0.4819015145376461
1075,"['C3', 'C5', 'C16']",knn,0.4130135771457383
1076,"['C3', 'C5', 'C16']",dt,0.4883170142709857
1077,"['C3', 'C5', 'C16']",gnbayes,0.5237438614338406
1078,"['C3', 'C5', 'C16']",comnbayes,0.5829478402956967
1079,"['C3', 'C5', 'C16']",svc,0.48509139922192945
1080,"['C3', 'C5', 'C18']",knn,0.36601582654520237
1081,"['C3', 'C5', 'C18']",dt,0.4911827759602768
1082,"['C3', 'C5', 'C18']",gnbayes,0.5091383523672766
1083,"['C3', 'C5', 'C18']",comnbayes,0.5850846960414201
1084,"['C3', 'C5', 'C18']",svc,0.4814778555327789
1085,"['C3', 'C5', 'C19']",knn,0.3760722346152384
1086,"['C3', 'C5', 'C19']",dt,0.4949449212477298
1087,"['C3', 'C5', 'C19']",gnbayes,0.521850752483573
1088,"['C3', 'C5', 'C19']",comnbayes,0.5809617768228834
1089,"['C3', 'C5', 'C19']",svc,0.4819413872048073
1090,"['C3', 'C5', 'C20']",knn,0.4085830923363357
1091,"['C3', 'C5', 'C20']",dt,0.47152501708524885
1092,"['C3', 'C5', 'C20']",gnbayes,0.5215502438095538
1093,"['C3', 'C5', 'C20']",comnbayes,0.5773756765097141
1094,"['C3', 'C5', 'C20']",svc,0.48296332623440186
1095,"['C3', 'C5', 'C21']",knn,0.3653362130088831
1096,"['C3', 'C5', 'C21']",dt,0.4599544074050545
1097,"['C3', 'C5', 'C21']",gnbayes,0.5221597130898734
1098,"['C3', 'C5', 'C21']",comnbayes,0.5754599180726957
1099,"['C3', 'C5', 'C21']",svc,0.4790697089231378
1100,"['C3', 'C5', 'C22']",knn,0.3996642610075903
1101,"['C3', 'C5', 'C22']",dt,0.4883170142709857
1102,"['C3', 'C5', 'C22']",gnbayes,0.5134477733760576
1103,"['C3', 'C5', 'C22']",comnbayes,0.5723894081057009
1104,"['C3', 'C5', 'C22']",svc,0.46523339351746723
1105,"['C3', 'C5', 'C23']",knn,0.4144575325437364
1106,"['C3', 'C5', 'C23']",dt,0.48482864217796245
1107,"['C3', 'C5', 'C23']",gnbayes,0.5317670974768147
1108,"['C3', 'C5', 'C23']",comnbayes,0.5794256615772948
1109,"['C3', 'C5', 'C23']",svc,0.49444723376073496
1110,"['C3', 'C5', 'C24']",knn,0.395337695074767
1111,"['C3', 'C5', 'C24']",dt,0.47656496824554206
1112,"['C3', 'C5', 'C24']",gnbayes,0.5423067709438243
1113,"['C3', 'C5', 'C24']",comnbayes,0.5806606778684821
1114,"['C3', 'C5', 'C24']",svc,0.48342555648901975
1115,"['C3', 'C5', 'C27']",knn,0.3980798159809611
1116,"['C3', 'C5', 'C27']",dt,0.46839139999838153
1117,"['C3', 'C5', 'C27']",gnbayes,0.5242290795043416
1118,"['C3', 'C5', 'C27']",comnbayes,0.5814887921957151
1119,"['C3', 'C5', 'C27']",svc,0.5257476646647249
1120,"['C3', 'C5', 'C28']",knn,0.3768015191441429
1121,"['C3', 'C5', 'C28']",dt,0.4854683701071106
1122,"['C3', 'C5', 'C28']",gnbayes,0.5232310469106543
1123,"['C3', 'C5', 'C28']",comnbayes,0.5795298341170403
1124,"['C3', 'C5', 'C28']",svc,0.4925281602002503
1125,"['C3', 'C5', 'C29']",knn,0.39538035675734573
1126,"['C3', 'C5', 'C29']",dt,0.4883170142709857
1127,"['C3', 'C5', 'C29']",gnbayes,0.5204181327256943
1128,"['C3', 'C5', 'C29']",comnbayes,0.5836931585212238
1129,"['C3', 'C5', 'C29']",svc,0.49504644231913525
1130,"['C3', 'C6', 'C7']",knn,0.2589995593962785
1131,"['C3', 'C6', 'C7']",dt,0.4196971048672321
1132,"['C3', 'C6', 'C7']",gnbayes,0.39744194769272856
1133,"['C3', 'C6', 'C7']",comnbayes,0.5133624292101102
1134,"['C3', 'C6', 'C7']",svc,0.400564887914337
1135,"['C3', 'C6', 'C8']",knn,0.37474635907316445
1136,"['C3', 'C6', 'C8']",dt,0.492103152315112
1137,"['C3', 'C6', 'C8']",gnbayes,0.5062631967960953
1138,"['C3', 'C6', 'C8']",comnbayes,0.5784935352637111
1139,"['C3', 'C6', 'C8']",svc,0.4878457658552896
1140,"['C3', 'C6', 'C9']",knn,0.36299627797679984
1141,"['C3', 'C6', 'C9']",dt,0.39625530435634965
1142,"['C3', 'C6', 'C9']",gnbayes,0.4953836696425369
1143,"['C3', 'C6', 'C9']",comnbayes,0.5615442216487335
1144,"['C3', 'C6', 'C9']",svc,0.5010327103117993
1145,"['C3', 'C6', 'C13']",knn,0.3747832787073565
1146,"['C3', 'C6', 'C13']",dt,0.3994743672849263
1147,"['C3', 'C6', 'C13']",gnbayes,0.49893132833025017
1148,"['C3', 'C6', 'C13']",comnbayes,0.5644202922465167
1149,"['C3', 'C6', 'C13']",svc,0.478922907649135
1150,"['C3', 'C6', 'C14']",knn,0.3548396008922325
1151,"['C3', 'C6', 'C14']",dt,0.4150445587491661
1152,"['C3', 'C6', 'C14']",gnbayes,0.5178526113370532
1153,"['C3', 'C6', 'C14']",comnbayes,0.5667099289893052
1154,"['C3', 'C6', 'C14']",svc,0.5128302865123334
1155,"['C3', 'C6', 'C16']",knn,0.41484725791420124
1156,"['C3', 'C6', 'C16']",dt,0.4069625371509894
1157,"['C3', 'C6', 'C16']",gnbayes,0.5053403912721112
1158,"['C3', 'C6', 'C16']",comnbayes,0.5617764016635207
1159,"['C3', 'C6', 'C16']",svc,0.506563721177309
1160,"['C3', 'C6', 'C18']",knn,0.3679020246462107
1161,"['C3', 'C6', 'C18']",dt,0.40958198886543074
1162,"['C3', 'C6', 'C18']",gnbayes,0.5081898318897567
1163,"['C3', 'C6', 'C18']",comnbayes,0.5727753000388851
1164,"['C3', 'C6', 'C18']",svc,0.5039829891854447
1165,"['C3', 'C6', 'C19']",knn,0.3499827272998005
1166,"['C3', 'C6', 'C19']",dt,0.40960629009071053
1167,"['C3', 'C6', 'C19']",gnbayes,0.4958572514265994
1168,"['C3', 'C6', 'C19']",comnbayes,0.5692977808045521
1169,"['C3', 'C6', 'C19']",svc,0.47851147913990666
1170,"['C3', 'C6', 'C20']",knn,0.38300900089716994
1171,"['C3', 'C6', 'C20']",dt,0.41301297836884804
1172,"['C3', 'C6', 'C20']",gnbayes,0.5125976432771195
1173,"['C3', 'C6', 'C20']",comnbayes,0.5662861986696094
1174,"['C3', 'C6', 'C20']",svc,0.501235840037641
1175,"['C3', 'C6', 'C21']",knn,0.35371271080073796
1176,"['C3', 'C6', 'C21']",dt,0.43257598833167554
1177,"['C3', 'C6', 'C21']",gnbayes,0.5015481028436131
1178,"['C3', 'C6', 'C21']",comnbayes,0.557446782728981
1179,"['C3', 'C6', 'C21']",svc,0.485979815302619
1180,"['C3', 'C6', 'C22']",knn,0.3751341594130469
1181,"['C3', 'C6', 'C22']",dt,0.4006916226179217
1182,"['C3', 'C6', 'C22']",gnbayes,0.5049393178566903
1183,"['C3', 'C6', 'C22']",comnbayes,0.5584346918749528
1184,"['C3', 'C6', 'C22']",svc,0.5087579069441271
1185,"['C3', 'C6', 'C23']",knn,0.3611943483214045
1186,"['C3', 'C6', 'C23']",dt,0.4287121334291146
1187,"['C3', 'C6', 'C23']",gnbayes,0.5164841986372941
1188,"['C3', 'C6', 'C23']",comnbayes,0.5694913272093716
1189,"['C3', 'C6', 'C23']",svc,0.5043371910637164
1190,"['C3', 'C6', 'C24']",knn,0.3580888120377851
1191,"['C3', 'C6', 'C24']",dt,0.4085693755107921
1192,"['C3', 'C6', 'C24']",gnbayes,0.5019332199271397
1193,"['C3', 'C6', 'C24']",comnbayes,0.5734546137123301
1194,"['C3', 'C6', 'C24']",svc,0.5129035357081289
1195,"['C3', 'C6', 'C27']",knn,0.4028732026558114
1196,"['C3', 'C6', 'C27']",dt,0.3925509853829327
1197,"['C3', 'C6', 'C27']",gnbayes,0.5024871845173663
1198,"['C3', 'C6', 'C27']",comnbayes,0.5663780825989883
1199,"['C3', 'C6', 'C27']",svc,0.5213708737557028
1200,"['C3', 'C6', 'C28']",knn,0.3644219897768403
1201,"['C3', 'C6', 'C28']",dt,0.4204793619044507
1202,"['C3', 'C6', 'C28']",gnbayes,0.49353021399208
1203,"['C3', 'C6', 'C28']",comnbayes,0.5744917667130507
1204,"['C3', 'C6', 'C28']",svc,0.4814194997992198
1205,"['C3', 'C6', 'C29']",knn,0.3729854383250859
1206,"['C3', 'C6', 'C29']",dt,0.40467074003320924
1207,"['C3', 'C6', 'C29']",gnbayes,0.5065255227701244
1208,"['C3', 'C6', 'C29']",comnbayes,0.5698955258262904
1209,"['C3', 'C6', 'C29']",svc,0.5075989942664318
1210,"['C3', 'C7', 'C8']",knn,0.29895857472953935
1211,"['C3', 'C7', 'C8']",dt,0.3756946362553011
1212,"['C3', 'C7', 'C8']",gnbayes,0.48243642752312255
1213,"['C3', 'C7', 'C8']",comnbayes,0.5339070939380536
1214,"['C3', 'C7', 'C8']",svc,0.40773972323156205
1215,"['C3', 'C7', 'C9']",knn,0.3335336290615868
1216,"['C3', 'C7', 'C9']",dt,0.3999575760693545
1217,"['C3', 'C7', 'C9']",gnbayes,0.45667192129804246
1218,"['C3', 'C7', 'C9']",comnbayes,0.5154502653340318
1219,"['C3', 'C7', 'C9']",svc,0.4171159241952676
1220,"['C3', 'C7', 'C13']",knn,0.3152837855849623
1221,"['C3', 'C7', 'C13']",dt,0.3784203710578502
1222,"['C3', 'C7', 'C13']",gnbayes,0.4560461381502766
1223,"['C3', 'C7', 'C13']",comnbayes,0.5305511122109084
1224,"['C3', 'C7', 'C13']",svc,0.40289839394240773
1225,"['C3', 'C7', 'C14']",knn,0.3294767592839062
1226,"['C3', 'C7', 'C14']",dt,0.3815984622311415
1227,"['C3', 'C7', 'C14']",gnbayes,0.46789213277144315
1228,"['C3', 'C7', 'C14']",comnbayes,0.5201119118044157
1229,"['C3', 'C7', 'C14']",svc,0.4102391390637874
1230,"['C3', 'C7', 'C16']",knn,0.3318392643907518
1231,"['C3', 'C7', 'C16']",dt,0.3774602263669696
1232,"['C3', 'C7', 'C16']",gnbayes,0.471985977338323
1233,"['C3', 'C7', 'C16']",comnbayes,0.5078566695825643
1234,"['C3', 'C7', 'C16']",svc,0.3923237495997265
1235,"['C3', 'C7', 'C18']",knn,0.3154241014457645
1236,"['C3', 'C7', 'C18']",dt,0.39729784035022386
1237,"['C3', 'C7', 'C18']",gnbayes,0.47372935786039994
1238,"['C3', 'C7', 'C18']",comnbayes,0.519362381787787
1239,"['C3', 'C7', 'C18']",svc,0.39182120618959126
1240,"['C3', 'C7', 'C19']",knn,0.3343763918218347
1241,"['C3', 'C7', 'C19']",dt,0.39334249084249084
1242,"['C3', 'C7', 'C19']",gnbayes,0.47139482554579815
1243,"['C3', 'C7', 'C19']",comnbayes,0.5195004889178618
1244,"['C3', 'C7', 'C19']",svc,0.4167448343769893
1245,"['C3', 'C7', 'C20']",knn,0.3149095192959262
1246,"['C3', 'C7', 'C20']",dt,0.39156525026402156
1247,"['C3', 'C7', 'C20']",gnbayes,0.47512757061197997
1248,"['C3', 'C7', 'C20']",comnbayes,0.5184211308729338
1249,"['C3', 'C7', 'C20']",svc,0.4188066800898659
1250,"['C3', 'C7', 'C21']",knn,0.29681772841955906
1251,"['C3', 'C7', 'C21']",dt,0.37101330247745845
1252,"['C3', 'C7', 'C21']",gnbayes,0.4686830418989687
1253,"['C3', 'C7', 'C21']",comnbayes,0.5064743178672362
1254,"['C3', 'C7', 'C21']",svc,0.3782023206686863
1255,"['C3', 'C7', 'C22']",knn,0.2732295486531687
1256,"['C3', 'C7', 'C22']",dt,0.41478146585211795
1257,"['C3', 'C7', 'C22']",gnbayes,0.4664142244822157
1258,"['C3', 'C7', 'C22']",comnbayes,0.5157511573856695
1259,"['C3', 'C7', 'C22']",svc,0.3988720122478392
1260,"['C3', 'C7', 'C23']",knn,0.31926329688263594
1261,"['C3', 'C7', 'C23']",dt,0.39561389215481646
1262,"['C3', 'C7', 'C23']",gnbayes,0.47800523810178575
1263,"['C3', 'C7', 'C23']",comnbayes,0.5215262632196866
1264,"['C3', 'C7', 'C23']",svc,0.4246188410179112
1265,"['C3', 'C7', 'C24']",knn,0.3009339285056384
1266,"['C3', 'C7', 'C24']",dt,0.3928161462038655
1267,"['C3', 'C7', 'C24']",gnbayes,0.46121038731544706
1268,"['C3', 'C7', 'C24']",comnbayes,0.5183613923948946
1269,"['C3', 'C7', 'C24']",svc,0.3925502222996826
1270,"['C3', 'C7', 'C27']",knn,0.313484650987711
1271,"['C3', 'C7', 'C27']",dt,0.3855457507233769
1272,"['C3', 'C7', 'C27']",gnbayes,0.46724553708503586
1273,"['C3', 'C7', 'C27']",comnbayes,0.5121269461342586
1274,"['C3', 'C7', 'C27']",svc,0.4142268712362994
1275,"['C3', 'C7', 'C28']",knn,0.29164916896624216
1276,"['C3', 'C7', 'C28']",dt,0.38060966774209437
1277,"['C3', 'C7', 'C28']",gnbayes,0.46182429973090644
1278,"['C3', 'C7', 'C28']",comnbayes,0.5165609164323615
1279,"['C3', 'C7', 'C28']",svc,0.40267172162130144
1280,"['C3', 'C7', 'C29']",knn,0.32707294545071064
1281,"['C3', 'C7', 'C29']",dt,0.3902730427013567
1282,"['C3', 'C7', 'C29']",gnbayes,0.4662302819353757
1283,"['C3', 'C7', 'C29']",comnbayes,0.5127099285600039
1284,"['C3', 'C7', 'C29']",svc,0.4087195489670125
1285,"['C3', 'C8', 'C9']",knn,0.40716888961433384
1286,"['C3', 'C8', 'C9']",dt,0.47003396157593363
1287,"['C3', 'C8', 'C9']",gnbayes,0.5332057160631872
1288,"['C3', 'C8', 'C9']",comnbayes,0.5785627214316456
1289,"['C3', 'C8', 'C9']",svc,0.4996279060705088
1290,"['C3', 'C8', 'C13']",knn,0.39471302699935235
1291,"['C3', 'C8', 'C13']",dt,0.4641150721158029
1292,"['C3', 'C8', 'C13']",gnbayes,0.5291317716330041
1293,"['C3', 'C8', 'C13']",comnbayes,0.5826257847211016
1294,"['C3', 'C8', 'C13']",svc,0.4851700680272109
1295,"['C3', 'C8', 'C14']",knn,0.38885520352485636
1296,"['C3', 'C8', 'C14']",dt,0.48248445403136186
1297,"['C3', 'C8', 'C14']",gnbayes,0.5444063039693547
1298,"['C3', 'C8', 'C14']",comnbayes,0.5878468071597049
1299,"['C3', 'C8', 'C14']",svc,0.50280698323969
1300,"['C3', 'C8', 'C16']",knn,0.3897659027457379
1301,"['C3', 'C8', 'C16']",dt,0.48044263906424406
1302,"['C3', 'C8', 'C16']",gnbayes,0.5303458425564851
1303,"['C3', 'C8', 'C16']",comnbayes,0.5914560037703624
1304,"['C3', 'C8', 'C16']",svc,0.5054024325859514
1305,"['C3', 'C8', 'C18']",knn,0.3879734860137995
1306,"['C3', 'C8', 'C18']",dt,0.45234579578871215
1307,"['C3', 'C8', 'C18']",gnbayes,0.5321583691749452
1308,"['C3', 'C8', 'C18']",comnbayes,0.5886933355459335
1309,"['C3', 'C8', 'C18']",svc,0.49450703070370255
1310,"['C3', 'C8', 'C19']",knn,0.3747794911420379
1311,"['C3', 'C8', 'C19']",dt,0.49426086395057256
1312,"['C3', 'C8', 'C19']",gnbayes,0.5270976888057503
1313,"['C3', 'C8', 'C19']",comnbayes,0.6020565654816826
1314,"['C3', 'C8', 'C19']",svc,0.48906348146131756
1315,"['C3', 'C8', 'C20']",knn,0.4286467549451768
1316,"['C3', 'C8', 'C20']",dt,0.4586078913732642
1317,"['C3', 'C8', 'C20']",gnbayes,0.5366743035603683
1318,"['C3', 'C8', 'C20']",comnbayes,0.5806252690958512
1319,"['C3', 'C8', 'C20']",svc,0.49561990486714935
1320,"['C3', 'C8', 'C21']",knn,0.3859790615270561
1321,"['C3', 'C8', 'C21']",dt,0.4769575883845558
1322,"['C3', 'C8', 'C21']",gnbayes,0.543346938758432
1323,"['C3', 'C8', 'C21']",comnbayes,0.5792447876881074
1324,"['C3', 'C8', 'C21']",svc,0.490890357041592
1325,"['C3', 'C8', 'C22']",knn,0.37330676670446694
1326,"['C3', 'C8', 'C22']",dt,0.4955659184975552
1327,"['C3', 'C8', 'C22']",gnbayes,0.5324916490024278
1328,"['C3', 'C8', 'C22']",comnbayes,0.5903321689613804
1329,"['C3', 'C8', 'C22']",svc,0.5012793195781923
1330,"['C3', 'C8', 'C23']",knn,0.40543314235586897
1331,"['C3', 'C8', 'C23']",dt,0.4932206231315968
1332,"['C3', 'C8', 'C23']",gnbayes,0.5443000338383488
1333,"['C3', 'C8', 'C23']",comnbayes,0.5833132850755802
1334,"['C3', 'C8', 'C23']",svc,0.5186225817986668
1335,"['C3', 'C8', 'C24']",knn,0.42754926067192833
1336,"['C3', 'C8', 'C24']",dt,0.5039665203485261
1337,"['C3', 'C8', 'C24']",gnbayes,0.546091130794693
